auth,co,val,val_sum,val_norm
北野勇作,広瀬正,0.2,0.38077544037205713,0.1768193448785719
北野勇作,津原泰水,0.2,0.9958133101635724,0.15242333143036438
北野勇作,小川一水,0.2,3.419686912344766,0.11022357475465555
北野勇作,川上弘美,0.2,7.014971133911119,0.08789091051872254
北野勇作,夏目漱石,0.2,38.102306316070724,0.05392017804093557
半村良,小松左京,0.3333333333333333,1.4894119049244663,0.23197851303800393
半村良,新井素子,0.3333333333333333,5.6352851207894,0.157033551253016
半村良,平井和正,0.16666666666666666,0.49583832414721585,0.14274861507181696
半村良,篠田真由美,0.16666666666666666,0.820059220258594,0.1318922274709395
半村良,筒井康隆,0.4166666666666667,24.88131129798225,0.12558518814005937
半村良,星新一,0.3333333333333333,12.25159629088717,0.12318122656880827
半村良,東野圭吾,0.25,58.05049490549634,0.060870554357472885
半村良,江戸川乱歩,0.16666666666666666,27.78932587689215,0.04876180011178403
半村良,辻村深月,0.16666666666666666,43.84774799802103,0.043392931858027256
南原幹雄,ドストエフスキー,1.0,9.710586072564213,0.3968219603125639
原尞,倉橋由美子,0.6666666666666666,1.6233924889662827,0.45405216985112523
原民喜,宮沢賢治,0.5,20.69637905706855,0.15856090831272265
原民喜,大江健三郎,0.3333333333333333,8.440756160620708,0.13818359111456988
原民喜,夢野久作,0.3333333333333333,18.827280344752182,0.10857162571813941
原田マハ,恩田陸,0.2618296529968454,49.72560702490151,0.0661228769526933
原田マハ,伊坂幸太郎,0.2082018927444795,59.30297453520922,0.05044289383700376
原田マハ,有川浩,0.20504731861198738,56.13864680316211,0.050317007571482136
原田マハ,辻村深月,0.1829652996845426,43.84774799802103,0.04763640468956935
原田マハ,東野圭吾,0.1892744479495268,58.05049490549634,0.046084962289569376
原田マハ,西加奈子,0.11041009463722397,9.071746190547879,0.04475019214179188
原田マハ,三浦しをん,0.138801261829653,22.097779076955153,0.04322019249180567
原田マハ,宮下奈都,0.08201892744479496,4.933381471272492,0.04030566535910749
原田マハ,重松清,0.10725552050473186,12.773392255462719,0.03914002623723541
原田マハ,森絵都,0.10094637223974763,11.54671179815843,0.03798105499361479
原田宗典,鷺沢萠,0.09090909090909091,0.12888377445339472,0.08688426640104448
原田宗典,村上春樹,0.3181818181818182,47.79772632821864,0.08112143557171098
原田宗典,椎名誠,0.09090909090909091,0.41796032879983025,0.07953375089408958
原田宗典,中島らも,0.13636363636363635,3.431237864099492,0.07507464754797762
原田宗典,松岡圭祐,0.09090909090909091,1.0847381637230302,0.06805614472414744
原田宗典,我孫子武丸,0.13636363636363635,6.590049833990604,0.061124672844368774
原田宗典,連城三紀彦,0.09090909090909091,2.006408129571405,0.05854519400233894
原田宗典,沢木耕太郎,0.09090909090909091,2.1637855431954085,0.05733531873292143
原田宗典,伊坂幸太郎,0.22727272727272727,59.30297453520922,0.055063351743561265
原田宗典,森見登美彦,0.18181818181818182,36.031055819773144,0.04971630596893395
原田康子,村上春樹,1.0,47.79772632821864,0.25495308322537735
又吉直樹,住野よる,0.20754716981132076,10.841293300830978,0.07960865755140183
又吉直樹,中村文則,0.16981132075471697,7.213524529192035,0.0739679342622329
又吉直樹,太宰治,0.2830188679245283,47.34206811371459,0.07232360997319981
又吉直樹,村上春樹,0.2830188679245283,47.79772632821864,0.07215653298831434
又吉直樹,西加奈子,0.1509433962264151,9.071746190547879,0.061178699337781244
又吉直樹,伊坂幸太郎,0.24528301886792453,59.30297453520922,0.05942686263644725
又吉直樹,村田沙耶香,0.1320754716981132,10.896946665170127,0.050580588508684486
又吉直樹,東野圭吾,0.18867924528301888,58.05049490549634,0.04594004102450784
又吉直樹,平野啓一郎,0.09433962264150944,5.170764677141856,0.04567453486208354
又吉直樹,吉田修一,0.07547169811320754,3.1648512353844658,0.042589101776547414
古井由吉,樋口一葉,0.16,1.1398593020679613,0.11850223586528759
古井由吉,高橋源一郎,0.16,1.3672561561726666,0.11368049417612623
古井由吉,中上健次,0.2,4.281008696208856,0.10278502235010631
古井由吉,大江健三郎,0.24,8.440756160620708,0.09949218560249032
古井由吉,埴谷雄高,0.12,1.4789674651353244,0.08365695908089961
古井由吉,太宰治,0.32,47.34206811371459,0.08177389500969792
古井由吉,小島信夫,0.08,0.08,0.07774496105776565
古井由吉,島尾敏雄,0.12,2.1335988355690034,0.07597983617787814
古井由吉,三島由紀夫,0.24,21.924882915868952,0.07489468941361595
古井由吉,川上未映子,0.12,3.3588363987278202,0.06649928767053453
古処誠二,福井晴敏,0.4,2.012254918562053,0.25739385183172153
古処誠二,森博嗣,0.6,22.436827599117688,0.18604299071001962
古処誠二,京極夏彦,0.4,40.303044056309304,0.10633501643982826
古処誠二,伊坂幸太郎,0.4,59.30297453520922,0.09691149906866783
古川日出男,佐藤亜紀,0.1,0.6192665726672489,0.08297126568664429
古川日出男,舞城王太郎,0.16666666666666666,5.866117492744569,0.0775213080165208
古川日出男,長嶋有,0.06666666666666667,0.12187670485542826,0.06386553256986406
古川日出男,宮内悠介,0.06666666666666667,0.1294600938967136,0.06370280618974926
古川日出男,中島敦,0.13333333333333333,6.439540201333024,0.06020628048410115
古川日出男,瀬名秀明,0.06666666666666667,0.3453563713481634,0.05954490735292418
古川日出男,夢野久作,0.16666666666666666,18.827280344752182,0.05428581285906971
古川日出男,皆川博子,0.1,3.7036766855138237,0.053771444836309745
古川日出男,京極夏彦,0.2,40.303044056309304,0.05316750821991413
古川日出男,中上健次,0.1,4.281008696208856,0.051392511175053154
古橋秀之,秋山瑞人,0.4,1.7768971377432246,0.2661334272476957
古橋秀之,伊藤計劃,0.4,23.075302557038327,0.12307215947333648
古泉迦十,舞城王太郎,1.0,5.866117492744569,0.4651278480991248
古泉迦十,森博嗣,0.6666666666666666,22.436827599117688,0.20671443412224402
古泉迦十,綾辻行人,0.6666666666666666,32.67545671697358,0.1869227920841317
古野まほろ,清涼院流水,0.16666666666666666,0.82750556057299,0.1316731718707879
古野まほろ,神永学,0.16666666666666666,3.0004807861521234,0.09557931580559963
古野まほろ,有栖川有栖,0.25,13.775865709235623,0.0891899744765641
