title,co,val
銀河鉄道の夜,源氏物語,0.014084507042253521
銀河鉄道の夜,百年の孤独,0.014084507042253521
銀河鉄道の夜,太陽の子,0.014084507042253521
銀河鉄道の夜,スタインベック,0.014084507042253521
銀河鉄道の夜,裏庭,0.014084507042253521
銀河鉄道の夜,壁,0.014084507042253521
銀河鉄道の夜,ペスト,0.014084507042253521
銀河鉄道の夜,氷点,0.014084507042253521
銀河鉄道の夜,ヤンソン,0.014084507042253521
銀河鉄道の夜,青の数学,0.014084507042253521
銀河鉄道の夜,ムーミン谷の冬,0.014084507042253521
銀河鉄道の夜,きまぐれロボット,0.014084507042253521
銀河鉄道の夜,図書館戦争,0.014084507042253521
銀河鉄道の夜,ドイル,0.014084507042253521
銀河鉄道の夜,雪国,0.014084507042253521
銀河鉄道の夜,ボッコちゃん,0.014084507042253521
銀河鉄道の夜,しゃばけ,0.014084507042253521
銀河鉄道の夜,羊と鋼の森,0.014084507042253521
銀河鉄道の夜,歯車,0.014084507042253521
銀河鉄道の夜,六番目の小夜子,0.014084507042253521
銀河鉄道の夜,君の膵臓をたべたい,0.014084507042253521
銀河鉄道の夜,佐藤さとる,0.014084507042253521
銀河鉄道の夜,バルザック,0.009389671361502348
銀河鉄道の夜,失はれる物語,0.009389671361502348
銀河鉄道の夜,プルースト,0.009389671361502348
銀河鉄道の夜,蝶,0.009389671361502348
銀河鉄道の夜,クリスティ,0.009389671361502348
銀河鉄道の夜,本日は大安なり,0.009389671361502348
銀河鉄道の夜,神曲,0.009389671361502348
銀河鉄道の夜,二十四の瞳,0.009389671361502348
銀河鉄道の夜,ダンテ,0.009389671361502348
銀河鉄道の夜,名のないシシャ,0.009389671361502348
銀河鉄道の夜,死の棘,0.009389671361502348
銀河鉄道の夜,娼年,0.009389671361502348
銀河鉄道の夜,わたしを離さないで,0.009389671361502348
銀河鉄道の夜,天地明察,0.009389671361502348
銀河鉄道の夜,失われた時を求めて,0.009389671361502348
銀河鉄道の夜,69,0.009389671361502348
銀河鉄道の夜,霊応ゲーム,0.009389671361502348
銀河鉄道の夜,流浪の月,0.009389671361502348
銀河鉄道の夜,奈須きのこ,0.009389671361502348
銀河鉄道の夜,四畳半神話体系,0.009389671361502348
銀河鉄道の夜,王とサーカス,0.009389671361502348
銀河鉄道の夜,アンナ・カレーニナ,0.009389671361502348
銀河鉄道の夜,罪と罰,0.009389671361502348
銀河鉄道の夜,駈込み訴え,0.009389671361502348
銀河鉄道の夜,夜長姫と耳男,0.009389671361502348
銀河鉄道の夜,トムは真夜中の庭で,0.009389671361502348
銀河鉄道の夜,白痴,0.009389671361502348
銀河鉄道の夜,ぼくらの七日間戦争,0.009389671361502348
銀河鉄道の夜,動物農場,0.009389671361502348
銀河鉄道の夜,坂の上の雲,0.009389671361502348
銀河鉄道の夜,蟹工船,0.009389671361502348
銀河鉄道の夜,絵のない絵本,0.009389671361502348
銀河鉄道の夜,アンデルセン,0.009389671361502348
銀河鉄道の夜,植物図鑑,0.009389671361502348
銀河鉄道の夜,名探偵の掟,0.009389671361502348
銀河鉄道の夜,狐笛のかなた,0.009389671361502348
銀河鉄道の夜,点と線,0.009389671361502348
銀河鉄道の夜,吉田篤弘,0.009389671361502348
銀河鉄道の夜,四月になれば彼女は,0.009389671361502348
銀河鉄道の夜,金色夜叉,0.009389671361502348
銀河鉄道の夜,恋する寄生虫,0.009389671361502348
銀河鉄道の夜,駆込み訴え,0.009389671361502348
銀河鉄道の夜,海と毒薬,0.009389671361502348
銀河鉄道の夜,太陽の塔,0.009389671361502348
銀河鉄道の夜,新美南吉,0.009389671361502348
銀河鉄道の夜,バッテリー,0.009389671361502348
銀河鉄道の夜,すいかの匂い,0.009389671361502348
銀河鉄道の夜,スプートニクの恋人,0.009389671361502348
銀河鉄道の夜,ゲーテ,0.009389671361502348
銀河鉄道の夜,きみはポラリス,0.009389671361502348
銀河鉄道の夜,ツバキ文具店,0.009389671361502348
銀河鉄道の夜,三月は深き紅の淵を,0.009389671361502348
銀河鉄道の夜,オスカーワイルド,0.009389671361502348
銀河鉄道の夜,崩れる脳を抱きしめて,0.009389671361502348
銀河鉄道の夜,歪み真珠,0.009389671361502348
銀河鉄道の夜,悪霊,0.009389671361502348
銀河鉄道の夜,潮騒,0.009389671361502348
銀河鉄道の夜,TUGUMI,0.009389671361502348
銀河鉄道の夜,ガーデン・ロスト,0.009389671361502348
銀河鉄道の夜,線は、僕を描く,0.009389671361502348
銀河鉄道の夜,シェイクスピア,0.009389671361502348
銀河鉄道の夜,サロメ,0.009389671361502348
銀河鉄道の夜,小川糸,0.009389671361502348
銀河鉄道の夜,卵の緒,0.009389671361502348
銀河鉄道の夜,GOSICK,0.009389671361502348
銀河鉄道の夜,からくりからくさ,0.009389671361502348
銀河鉄道の夜,孤島の鬼,0.009389671361502348
銀河鉄道の夜,センセイの鞄,0.009389671361502348
銀河鉄道の夜,中原中也,0.009389671361502348
銀河鉄道の夜,はつ恋,0.009389671361502348
銀河鉄道の夜,ツルゲーネフ,0.009389671361502348
銀河鉄道の夜,岩井俊二,0.009389671361502348
銀河鉄道の夜,デッドエンドの思い出,0.009389671361502348
銀河鉄道の夜,シャーロック・ホームズ,0.009389671361502348
銀河鉄道の夜,鉄鼠の檻,0.009389671361502348
銀河鉄道の夜,天国はまだ遠く,0.009389671361502348
銀河鉄道の夜,夏と花火と私の死体,0.009389671361502348
銀河鉄道の夜,畜犬談,0.009389671361502348
銀河鉄道の夜,十二国記シリーズ,0.009389671361502348
銀河鉄道の夜,ホビットの冒険,0.009389671361502348
銀河鉄道の夜,Kの昇天,0.009389671361502348
銀河鉄道の夜,藤崎翔,0.009389671361502348
銀河鉄道の夜,世界から猫が消えたなら,0.009389671361502348
銀河鉄道の夜,ぶらんこ乗り,0.009389671361502348
銀河鉄道の夜,嗤う伊右衛門,0.009389671361502348
銀河鉄道の夜,神様,0.009389671361502348
銀河鉄道の夜,そして五人がいなくなる,0.009389671361502348
銀河鉄道の夜,略,0.009389671361502348
銀河鉄道の夜,赤い夢の迷宮,0.009389671361502348
銀河鉄道の夜,青い鳥,0.009389671361502348
銀河鉄道の夜,風の中のマリア,0.009389671361502348
銀河鉄道の夜,パノラマ島奇談,0.009389671361502348
銀河鉄道の夜,パンドラの匣,0.009389671361502348
銀河鉄道の夜,堕落論,0.009389671361502348
銀河鉄道の夜,遠野物語,0.009389671361502348
銀河鉄道の夜,入間人間,0.009389671361502348
銀河鉄道の夜,塩狩峠,0.009389671361502348
銀河鉄道の夜,深い河,0.009389671361502348
銀河鉄道の夜,月と六ペンス,0.009389671361502348
銀河鉄道の夜,すべて真夜中の恋人たち,0.009389671361502348
銀河鉄道の夜,No.6,0.009389671361502348
銀河鉄道の夜,秋の牢獄,0.009389671361502348
銀河鉄道の夜,永遠の0,0.009389671361502348
銀河鉄道の夜,山椒魚,0.009389671361502348
銀河鉄道の夜,ユーゴー,0.009389671361502348
銀河鉄道の夜,ゴーストハント,0.009389671361502348
銀河鉄道の夜,友情,0.009389671361502348
銀河鉄道の夜,ソロモンの偽証,0.009389671361502348
銀河鉄道の夜,三四郎,0.009389671361502348
銀河鉄道の夜,暗黒童話,0.009389671361502348
銀河鉄道の夜,時計館の殺人,0.009389671361502348
銀河鉄道の夜,陰陽師,0.009389671361502348
銀河鉄道の夜,真夏の方程式,0.009389671361502348
銀河鉄道の夜,ローリング,0.009389671361502348
銀河鉄道の夜,夫婦善哉,0.009389671361502348
銀河鉄道の夜,河童,0.009389671361502348
銀河鉄道の夜,叫び声,0.009389671361502348
銀河鉄道の夜,春の雪,0.009389671361502348
銀河鉄道の夜,歌行燈,0.009389671361502348
銀河鉄道の夜,向山貴彦,0.009389671361502348
銀河鉄道の夜,コナンドイル,0.009389671361502348
銀河鉄道の夜,カポーティ,0.009389671361502348
銀河鉄道の夜,デミアン,0.009389671361502348
銀河鉄道の夜,冷たい校舎の時は止まる,0.009389671361502348
銀河鉄道の夜,怒りの葡萄,0.009389671361502348
銀河鉄道の夜,榎田ユウリ,0.009389671361502348
銀河鉄道の夜,鍵の掛かった男,0.009389671361502348
銀河鉄道の夜,薔薇の名前,0.009389671361502348
銀河鉄道の夜,九マイルは遠すぎる,0.009389671361502348
銀河鉄道の夜,夜間飛行,0.009389671361502348
銀河鉄道の夜,キャロル,0.009389671361502348
銀河鉄道の夜,秘密,0.009389671361502348
